,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Zta4_pbBNd,The Young Turds,1 month ago,1511034522346,Robert Grant true. Hard to argue with the facts u have stated,2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.364,Empty tweets / Garbage / No sentiments,0.638
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtaEv061J4,MrCrazyLeprechaun,1 month ago,1511034522348,"White nationalists are scum. 
If she won't disenfranchise their stupidity, the easiest brownie points someone could gain in this world, then there is a reason for it. 

White nationalists, supremacists and nazis are all filed under ""morally correct to punch"". It's a part of our heritage, after all.",5,/Negative/Hate/,Negative,0.498,Hate,0.259
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtaRnwVlDK,The Young Turds,1 month ago,1511034522350,MrCrazyLeprechaun How are we white nationalists scum ? For defending the nation our ancestors created ?,3,/Positive/Fun/,Positive,0.383,Fun,0.242
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtbHHckMCH,Happy huWhite Man,1 month ago,1511034522352,I'm still waiting for (((Hollywood))) to disavow Antifa terrorists,0,/Positive/Enthusiasm/,Positive,0.418,Enthusiasm,0.308
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Ztc6t5nK8P,MrCrazyLeprechaun,1 month ago,1511034522354,"@The Young Turds 
You are defending it from ""super dangerous"" Immigrants That Have Slightly Different Skin Color oh wow, such heroics. Your defense is TOTALLY not a waste of time, you guys.

Buncha crybabies is what you are, making mountains out of molehills you yourselves made up.",5,/Positive/Love/,Positive,0.495,Love,0.231
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtcV7yFJyP,MrCrazyLeprechaun,1 month ago,1511034522357,"@Happy huWhite Man
Punching Nazis is not only the right thing to do, it is a moral obligation of any citizen of any country. Cut the cancer from the body before it spreads!",4,/Neutral/Surprise/,Neutral,0.483,Surprise,0.529
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtfiASlTN9,The Young Turds,1 month ago,1511034522359,MrCrazyLeprechaun The USA was created by rich straight white European men of excellence. They most certainly wouldnt have wanted USA to become Pan International. USA is a Pan European nation.,0,/Negative/Worry/,Negative,0.358,Worry,0.238
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtfmvmObSp,The Young Turds,1 month ago,1511034522362,"MrCrazyLeprechaun How is rivhard spencer a nazi ? Before he was punched, he literally said he isnt a nazi",0,/Neutral/Surprise/,Neutral,0.434,Surprise,0.712
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZtfoRiW3pU,Robert Grant,1 month ago,1511034522364,bumtree do you condemn tyt for choosing such a bigoted offensive name ?,1,/Neutral/Surprise/,Neutral,0.441,Surprise,0.587
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Ztg4ozFdJf,The Young Turds,1 month ago,1511034522366,Robert Grant They wont care if it's bigoted or not. They are heavily agenda driven. I bet they wouldnt care if TYT got money from Wall street,3,/Negative/Worry/,Negative,0.549,Worry,0.248
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Zthaj-tsyB,Robert Grant,1 month ago,1511034522369,True and also TYT is getting money from way worse than Wall Street,0,/Neutral/Surprise/,Neutral,0.414,Surprise,0.647
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZthisFUDEX,The Young Turds,1 month ago,1511034522372,Robert Grant money in politics...nah.. Money in media...yeah!!,0,/Neutral/Surprise/,Neutral,0.467,Surprise,0.663
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Zthoqti5oM,Robert Grant,1 month ago,1511034522374,The Young Turds terrorism money in media lol,0,/Neutral/Surprise/,Neutral,0.424,Surprise,0.779
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88ZthqcDSWPt,MrCrazyLeprechaun,1 month ago,1511034522376,"@The Young Turds
Your thinly veiled white supremacy makes your statement laughable at best and worthless in any other regard. 
You and your kind will be remembered as a speed-bump to a better world.",2,/Positive/Enthusiasm/,Positive,0.601,Enthusiasm,0.243
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Ztihj91LUt,MrCrazyLeprechaun,1 month ago,1511034522379,"@The Young Turds
1. He does the Nazi salute
2. Nazi inspired speeches (sometimes word for word)

A Moron: HOw iS RICharD SPeNcER a naZi???

Bitch, if you were paying attention to anything at any time, you would know the fucker is a nazi. XD

I could make a bigger list, if your two functioning brain cells actually need more than that for proof. 

You know what actually? If you can't use Google in this day and age to find readily available information, I won't waste my day teaching you.

Have a nice day sucking your own anus, you gotta get all that bullshit from somewhere.",2,/Negative/Hate/,Negative,0.458,Hate,0.248
,,,,,,,,UgyIRY2NaYFbDmRBOiR4AaABAg.8ZtZsYgEbD88Ztk9qWGwOl,Robert Grant,1 month ago,1511034522381,"MrCrazyLeprechaun what about cenk the bigot denying the Armenian genocide and naming his googling channel "" the young Turks "" ?",1,/Neutral/Surprise/,Neutral,0.619,Surprise,0.756
UgxkSnCAAsCxtRNfHxN4AaABAg,awill891,1 month ago,1511034523181,"""Her lawyer UH blah blah UHH and this UH and Megan UH then the ACLU UH defending UM free speech UH.""",2,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.44,Empty tweets / Garbage / No sentiments,0.548
UgwvK2IczqsHU5KG3tN4AaABAg,India McAlister,1 month ago,1511034523184,Is libel not a thing in American law??,5,false,0,,,,,,,/Negative/Worry/,Negative,0.477,Worry,0.247
Ugxd9u7wyO9idp_f_yx4AaABAg,AnarchyJesus,1 month ago,1511034523187,TYT AT ITS WORST! oh wait nvm hannah is not here lol,2,false,0,,,,,,,/Negative/Hate/,Negative,0.36,Hate,0.246
UgxKo-UA5SqYL1y3ooh4AaABAg,CitizenofDystopia,1 month ago,1511034523190,"Taylor suffering the same thing as Trump. ""Didn't disavow within .0001222 seconds. Must support white supremacists!""",2,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.443,Surprise,0.831
UgzUb31Uy1tTbwz6dyJ4AaABAg,Gaulin Didier,1 month ago,1511034523192,"She’s got a song with future on that very album. Explain that, alt right.",1,false,0,,,,,,,/Positive/Happiness/,Positive,0.432,Happiness,0.292
Ugy5OwvoJzO_B43u2o14AaABAg,Eric Antone,1 month ago,1511034523195,"Nonsense news,  Complete waste of time.",4,false,0,,,,,,,/Negative/Sadness/,Negative,0.451,Sadness,0.238
UgwmvcGhqxWhH3FsAcR4AaABAg,cheong728,1 month ago,1511034523199,"Oh Pop Trigger you are so full of SHIT ! Grace, Simone, not a word from you about someone who accuses a white person of being a racist without any proof that a sane person would accept. Especially Grace, 2nd time you're talking about this and nothing to say about vile accusations of racism against a white person. Not a Swift fan, don't like her music, don't care about her, but calling a white person racist without proof and PT has nothing much to say.",1,true,2,,,,,,,/Negative/Hate/,Negative,0.559,Hate,0.246
,,,,,,,,UgwmvcGhqxWhH3FsAcR4AaABAg.8ZtYeJogUmr8ZtZp1ENE-c,Jon Smith,1 month ago,1511034523582,you dont have to accept it. But not sure you have much reason to sue. Since it just stating an opinion.,1,/Negative/Worry/,Negative,0.384,Worry,0.243
,,,,,,,,UgwmvcGhqxWhH3FsAcR4AaABAg.8ZtYeJogUmr8Zt_5eNJ3xS,cheong728,1 month ago,1511034523585,"No reason to sue, its freedom of speech, but the racist left ( pop trigger ) will not criticize unfounded racist attacks on white people. That's my point !",0,/Negative/Sadness/,Negative,0.624,Sadness,0.225
UgyHWEMhNgBljak-JrF4AaABAg,Jack D-Whale,1 month ago,1511034523203,Sounds like a troll,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.397,Surprise,0.665
Ugw7kvJPMKQBPMFtUSJ4AaABAg,Nine fingers,1 month ago,1511034523205,"Plenty of people ""crush"" on Taylor Swift.. always garbage videos when cenk's not there.",8,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.364,Surprise,0.663
UgxbWcKN9YqUobcNLmF4AaABAg,ColemanNation,1 month ago,1511034523208,"FAKE PRESS, FAKE NEWS",7,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.417,Empty tweets / Garbage / No sentiments,0.549
UgwtsWFApa3k4Fwb3-54AaABAg,IM BATMAN!!!,1 month ago,1511034523212,thows glasses died in thew early 90s.,1,false,0,,,,,,,/Negative/Worry/,Negative,0.383,Worry,0.262
UgwJveVGIMMpFOR2BHZ4AaABAg,Alex Jones Biotch,1 month ago,1511034523215,All of the up votes came from that retarded commie channel Reich Watch.,2,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.537,Surprise,0.674
UgzNf3B-oS7lRrImrlV4AaABAg,bright side one,1 month ago,1511034523218,she play  victim all the time .,5,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.416,Enthusiasm,0.243
UgxfjG5zK0RrCEe48dF4AaABAg,KillerBebe,1 month ago,1511034523220,Sorry but I call B.S. on this article...,4,false,0,,,,,,,/Negative/Worry/,Negative,0.711,Worry,0.243
Ugz7sk7_fQBbTFvT9x94AaABAg,MrSquaky,1 month ago,1511034523224,False statements is defamation. So there's a right to sue.,6,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.417,Surprise,0.773
UgxSJ-NvlIVrLTeptiB4AaABAg,Frying Enigmas,1 month ago,1511034523227,So many triggered alt reichers 🤣🤣🤣,6,true,6,,,,,,,/Neutral/Surprise/,Neutral,0.459,Surprise,0.937
,,,,,,,,UgxSJ-NvlIVrLTeptiB4AaABAg.8ZtXFR7qhXk8ZtXQo-Oj2i,Sarcastic Space Leopard,1 month ago,1511034523676,The only ones that exist are in your head,0,/Neutral/Surprise/,Neutral,0.456,Surprise,0.629
,,,,,,,,UgxSJ-NvlIVrLTeptiB4AaABAg.8ZtXFR7qhXk8ZtZlmK-qUW,Frying Enigmas,1 month ago,1511034523679,Sarcastic Space Leopard lmao sarcasm intended huh?,1,/Positive/Fun/,Positive,0.481,Fun,0.264
,,,,,,,,UgxSJ-NvlIVrLTeptiB4AaABAg.8ZtXFR7qhXk8Zt_-BJ9vj7,Sarcastic Space Leopard,1 month ago,1511034523681,"Nope. Alt-righters probably have better things to do than worry about Taylor Swift. But please, continue mocking your imaginary nazis",0,/Positive/Enthusiasm/,Positive,0.421,Enthusiasm,0.291
,,,,,,,,UgxSJ-NvlIVrLTeptiB4AaABAg.8ZtXFR7qhXk8ZtdcR7aGkf,Joshua Banks,1 month ago,1511034523684,"Sarcastic Space Leopard 
They clearly don't have better things to do than constantly get triggered by TYT clips.",2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.461,Empty tweets / Garbage / No sentiments,0.608
,,,,,,,,UgxSJ-NvlIVrLTeptiB4AaABAg.8ZtXFR7qhXk8ZthFRK_Yms,Frying Enigmas,1 month ago,1511034523686,Joshua Banks yeah most of the alt righters are keyboard virgins who live with their parents,2,/Positive/Happiness/,Positive,0.462,Happiness,0.245
,,,,,,,,UgxSJ-NvlIVrLTeptiB4AaABAg.8ZtXFR7qhXk8ZtuHtCTWtm,Sarcastic Space Leopard,1 month ago,1511034523688,"You can keep pretending all you want, but the only ones who care about this are Taylor's lawyers and her fans",0,/Positive/Fun/,Positive,0.374,Fun,0.295
Ugy9t7vxmLUR3aGjBI54AaABAg,Clayton Brown,1 month ago,1511034523231,"""alt right"" = low iq cousin molesting redneck",44,true,7,,,,,,,/Neutral/Surprise/,Neutral,0.501,Surprise,0.511
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8ZtXHGdIb0D,The Official 4th Reich,1 month ago,1511034523622,Want gassed?,7,/Positive/Enthusiasm/,Positive,0.414,Enthusiasm,0.494
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8ZtbZT8oglB,Happy huWhite Man,1 month ago,1511034523625,(((progressive))) = crypto-communist terrorist financed by jewish child molesters,6,/Positive/Happiness/,Positive,0.355,Happiness,0.32
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8ZtsWIQ5UQJ,Michael Robertson,1 month ago,1511034523627,LOL @ a liberal white male....you must be a pathetic weak soy boy in order to be into an ideology which unites itself on hating your people ...weak beta cucks are always around,2,/Neutral/Surprise/,Neutral,0.376,Surprise,0.787
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8ZulxKFaRz-,Lion Cub,1 month ago,1511034523630,I think you're describing pakis,0,/Positive/Love/,Positive,0.389,Love,0.274
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8ZuxfJtJlhj,Jonathan Xavier,1 month ago,1511034523632,Coming Fourth you're so triggered it's delicious.,1,/Positive/Relief/,Positive,0.517,Relief,0.267
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8ZuxkCZpWXY,Jonathan Xavier,1 month ago,1511034523635,Happy huWhite Man Damn you got real brave after that tikki torch demonstration.,0,/Negative/Hate/,Negative,0.435,Hate,0.236
,,,,,,,,Ugy9t7vxmLUR3aGjBI54AaABAg.8ZtX6bUhTGM8_5OzfJhU_I,007kingifrit,1 month ago,1511034523638,actually the alt right is made up of the most educated people in the millenial generation,1,/Positive/Fun/,Positive,0.392,Fun,0.246
UgxMgI1KGRYS1Pe9Zdp4AaABAg,WiLL,1 month ago,1511034523235,Simone Boyce please stop wearing those fake glasses it makes you look retarded.,2,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.438,Enthusiasm,0.243
Ugxcuw-yYVfbknzOUJ54AaABAg,NoneOfTheAbove,1 month ago,1511034523238,"""How dare Taylor Swift not like the untrue slander of a Alt-Righter"" - TYT",3,false,0,,,,,,,/Negative/Hate/,Negative,0.438,Hate,0.238
UgywXLyOjk2rhxnB1Sd4AaABAg,Puritan Calvinist,1 month ago,1511034523241,TYT= Tabloid,1,true,4,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.567
,,,,,,,,UgywXLyOjk2rhxnB1Sd4AaABAg.8ZtWrwxwWxd8ZtXL2MexMl,Fred Barnes Jr.,1 month ago,1511034523700,Puritan Calvinist this from a racist redneck inbred confederate loving fundie Christian nutjob,0,/Positive/Love/,Positive,0.553,Love,0.719
,,,,,,,,UgywXLyOjk2rhxnB1Sd4AaABAg.8ZtWrwxwWxd8ZtYJRVzl3D,Puritan Calvinist,1 month ago,1511034523703,Fred Barnes Jr. lol,2,/Positive/Fun/,Positive,0.491,Fun,0.307
,,,,,,,,UgywXLyOjk2rhxnB1Sd4AaABAg.8ZtWrwxwWxd8ZtgjUUEMdE,MrGertus12,1 month ago,1511034523706,Fred Barnes Jr. Fake nose=fake news. Everyone knows that.,0,/Neutral/Surprise/,Neutral,0.423,Surprise,0.592
,,,,,,,,UgywXLyOjk2rhxnB1Sd4AaABAg.8ZtWrwxwWxd8ZthSSqmPN7,Nashresi,1 month ago,1511034523708,The South surrendered in April 1865! The Civil War still remains a L for you people even with Donald Trump and John Kelly giving you folks a handjob with the Confederate statue ( participation trophies ) bullshit!,0,/Positive/Enthusiasm/,Positive,0.433,Enthusiasm,0.264
UgyUri6r4dABGqp2Tth4AaABAg,HolyCity2012,1 month ago,1511034524500,"*  *  *  *  
What is up with TYT anchors wearing t shirts with pop culture references on them?",0,true,5,,,,,,,/Neutral/Surprise/,Neutral,0.456,Surprise,0.79
,,,,,,,,UgyUri6r4dABGqp2Tth4AaABAg.8ZtWpd3rkzh8ZtXSs7Dcf3,Clayton Brown,1 month ago,1511034525051,"HolyCity2012 
What's up with you over thinking shit? Who gives a fuck?👍",3,/Negative/Hate/,Negative,0.534,Hate,0.263
,,,,,,,,UgyUri6r4dABGqp2Tth4AaABAg.8ZtWpd3rkzh8ZtYdVGakhX,Sarcastic Space Leopard,1 month ago,1511034525053,"It's not a news outlet, it's a propaganda platform",0,/Negative/Hate/,Negative,0.495,Hate,0.24
,,,,,,,,UgyUri6r4dABGqp2Tth4AaABAg.8ZtWpd3rkzh8ZtbBs9Lnrr,Clayton Brown,1 month ago,1511034525055,"Sarcastic Space Leopard 
Audioslave sucks lady",0,/Negative/Hate/,Negative,0.718,Hate,0.269
,,,,,,,,UgyUri6r4dABGqp2Tth4AaABAg.8ZtWpd3rkzh8ZuVmzXuFxC,HolyCity2012,1 month ago,1511034525059,"Clayton Brown LOL @ ""over thinking"" We can speculate that you have never been accused of any such thing. When you see things being promoted on news, it should sound some alarms about paid sponsorship and product placement. 



You are the idiot here, not anyone else.",0,/Negative/Worry/,Negative,0.357,Worry,0.253
,,,,,,,,UgyUri6r4dABGqp2Tth4AaABAg.8ZtWpd3rkzh8ZuWDeqKoHp,Sarcastic Space Leopard,1 month ago,1511034525062,"Whoa there Clayton, that's hatespeech! Take it down! I'm flattered that you took the time to sift through my music playlist though lol",0,/Negative/Worry/,Negative,0.363,Worry,0.267
UgyPaE5dfc861sANyL94AaABAg,Not Sure,1 month ago,1511034524509,This channel is retarded.,9,true,2,,,,,,,/Neutral/Surprise/,Neutral,0.39,Surprise,0.529
,,,,,,,,UgyPaE5dfc861sANyL94AaABAg.8ZtWm61ck_Z8ZtX_P3ChPg,Clayton Brown,1 month ago,1511034524967,"Not Sure 
Yo mama",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.639,Empty tweets / Garbage / No sentiments,0.7
,,,,,,,,UgyPaE5dfc861sANyL94AaABAg.8ZtWm61ck_Z8ZtZNhAhr-w,surelyU Rcrazy,1 month ago,1511034524970,"Then it's no coincidence you are here, retard.",1,/Neutral/Surprise/,Neutral,0.391,Surprise,0.576
UgyZSWEIC9hnFl1lGxR4AaABAg,Ben,1 month ago,1511034524518,Taylor totally sees herself as a hitter like figure like everyone should be on their hands and knees and saluting her. She’s a severe narcissist.,4,true,1,,,,,,,/Negative/Worry/,Negative,0.371,Worry,0.283
,,,,,,,,UgyZSWEIC9hnFl1lGxR4AaABAg.8ZtWKUx1p_S8ZtWqvhf3Mw,AR Rains,1 month ago,1511034524915,You can't salute people on your hands and knees dumbass.,5,/Negative/Worry/,Negative,0.632,Worry,0.25
UgzLOj0FRYtet4qJ-bl4AaABAg,ben dunn,1 month ago,1511034524526,"Ironically Taylor Swift is jewish, not that being jewish predisposes one from being a fascist but still.",1,true,1,,,,,,,/Negative/Worry/,Negative,0.394,Worry,0.253
,,,,,,,,UgzLOj0FRYtet4qJ-bl4AaABAg.8ZtWH-iKxpb8ZtZbJFIFKB,Gaulin Didier,1 month ago,1511034524981,ben dunn Taylor Swift is not Jewish wtf are you even talking about.,0,/Neutral/Surprise/,Neutral,0.499,Surprise,0.628
UgxapX_sUm-55XLBK6B4AaABAg,cros99,1 month ago,1511034524533,It seems the lyrics of Taylors song Offended Someone.  Shocking!!  -----  NEXT.,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.508,Happiness,0.294
UgzZf1Sc0hsrn7UDPsx4AaABAg,MoppyPuppy,1 month ago,1511034524538,"Gonna write: ""ALT-RIGHT"" on a sticker and slap it on unsuspecting people's backs, you can apparently destroy anyone with such a simple accusation.
Grace wants Taylor Swift to respond to every jackass that claims subliminal messaging in her songs.",8,true,2,,,,,,,/Positive/Enthusiasm/,Positive,0.54,Enthusiasm,0.28
,,,,,,,,UgzZf1Sc0hsrn7UDPsx4AaABAg.8ZtVuBOYZai8ZtY5_MVEb6,Daya Autum,1 month ago,1511034524940,"The problem with your logic here is that it's a lot easier to respond to them by condemning them than to spend a lot of money and ever more effort by sending a lawyer. 
Another problem is that anyone who gets such a sticker on their back would not be destroyed, their reaction to such a sticker would define them NOT getting such a sticker slapped on their back.
Yet another problem with your argument is that TS can respond to ALL the jacka$$es at once, not one at a time.",0,/Negative/Worry/,Negative,0.479,Worry,0.24
,,,,,,,,UgzZf1Sc0hsrn7UDPsx4AaABAg.8ZtVuBOYZai8Ztlgh4xF9A,MoppyPuppy,1 month ago,1511034524944,"So the problems with my argument is things I never wrote, we don't know what happened behind the scenes so as far as we know the overreaction isn't on the part of Swift.

Secondly you're basically saying that if you receive a false label then if you're not careful with your response (thou doth protest too much) or not respond at all then that makes the label true paying no attention to the guy spreading falsehoods. No, its still false.

Taylor Swift shouldn't have to respond to me if for example I make a video claiming that her music videos are full of satanic imagery that compels people to murder the elderly, any articles paying any credence to my video without supporting evidence isn't journalism but mere click seeking and that should be the real story not Swift's lawyer doing his or her job.",0,/Negative/Anger/,Negative,0.67,Anger,0.244
Ugz2uK79aF2mlEzZo9x4AaABAg,Saul Alvarado,1 month ago,1511034524543,Can uhh you uhh hire uhh people who uhh like uhh are able to you know uhh speak a uhh coherent sentence uhh without uhh... Patriarchy!,3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.433,Surprise,0.624
UgyNx40bpY-UwmxZkKF4AaABAg,Mo'Sha Carter,1 month ago,1511034524547,Why does this girl sound so confused? 🤷‍♀️ even when she's reading.,2,false,0,,,,,,,/Negative/Worry/,Negative,0.415,Worry,0.241
UgwSRKt0jXdFIedJY6B4AaABAg,Sean Hanson,1 month ago,1511034524550,"Gawker earned their fate, dont defend their shitty practices.",4,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.451,Empty tweets / Garbage / No sentiments,0.522
Ugzl-IEGaY91o4-tPLZ4AaABAg,Chris April,1 month ago,1511034524553,Emily Youcis is way better and more alt right.,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.465,Enthusiasm,0.263
UgxGtxgmzujW1m6ZcGx4AaABAg,Not Sure,1 month ago,1511034524556,"As someone who is called a white supremacist, Nazi, racist, and Putin paid troll daily I can totally understand why she doesn't want people slandering her with lies. She has her career to protect. You should be talking about why so many people are straight up lying and making things up about people, that's the real story here!",3,true,4,,,,,,,/Negative/Worry/,Negative,0.472,Worry,0.22
